id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
3357,,,1,http://241085431.qzone.qq.com,241085431.qzone.qq.com,2,241085431.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3023,,,1,http://241252715.qzone.qq.com,241252715.qzone.qq.com,2,241252715.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9528,,,1,http://241477094.qzone.qq.com,241477094.qzone.qq.com,2,241477094.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4812,,,1,http://242303003.qzone.qq.com,242303003.qzone.qq.com,2,242303003.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8387,,,1,http://2427991906.qzone.qq.com,2427991906.qzone.qq.com,2,2427991906.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7984,,,1,http://243134606.qzone.qq.com,243134606.qzone.qq.com,2,243134606.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9576,,,1,http://243160112.qzone.qq.com,243160112.qzone.qq.com,2,243160112.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4704,,,1,http://24318631.qzone.qq.com,24318631.qzone.qq.com,2,24318631.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6725,,,1,http://243265981.qzone.qq.com,243265981.qzone.qq.com,2,243265981.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5801,,,1,http://243354703.qzone.qq.com,243354703.qzone.qq.com,2,243354703.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6156,,,1,http://243395202.qzone.qq.com,243395202.qzone.qq.com,2,243395202.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8814,,,1,http://243454367.qzone.qq.com,243454367.qzone.qq.com,2,243454367.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4159,,,1,http://243523330.qzone.qq.com,243523330.qzone.qq.com,2,243523330.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3414,,,1,http://243553665.qzone.qq.com,243553665.qzone.qq.com,2,243553665.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7782,,,1,http://24381510.qzone.qq.com,24381510.qzone.qq.com,2,24381510.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8137,,,1,http://243878523.qzone.qq.com,243878523.qzone.qq.com,2,243878523.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9118,,,1,http://243879614.qzone.qq.com,243879614.qzone.qq.com,2,243879614.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6613,,,1,http://244130426.qzone.qq.com,244130426.qzone.qq.com,2,244130426.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8800,,,1,http://244149019.qzone.qq.com,244149019.qzone.qq.com,2,244149019.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3752,,,1,http://244234240.qzone.qq.com,244234240.qzone.qq.com,2,244234240.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5703,,,1,http://244255067.qzone.qq.com,244255067.qzone.qq.com,2,244255067.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8014,,,1,http://244260453.qzone.qq.com,244260453.qzone.qq.com,2,244260453.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8193,,,1,http://244326931.qzone.qq.com,244326931.qzone.qq.com,2,244326931.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8249,,,1,http://244486013.qzone.qq.com,244486013.qzone.qq.com,2,244486013.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4066,,,1,http://244509869.qzone.qq.com,244509869.qzone.qq.com,2,244509869.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5701,,,1,http://244642994.qzone.qq.com,244642994.qzone.qq.com,2,244642994.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6062,,,1,http://244656327.qzone.qq.com,244656327.qzone.qq.com,2,244656327.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9210,,,1,http://244731408.qzone.qq.com,244731408.qzone.qq.com,2,244731408.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7668,,,1,http://244766837.qzone.qq.com,244766837.qzone.qq.com,2,244766837.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
12654,,,1,http://244785399.qzone.qq.com,244785399.qzone.qq.com,2,244785399.qzone.qq.com,182.254.50.155,1,0,80,,OK,,,182.254.50.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国天津天津市,电信,Altdns
9518,,,1,http://244788399.qzone.qq.com,244788399.qzone.qq.com,2,244788399.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3377,,,1,http://244852785.qzone.qq.com,244852785.qzone.qq.com,2,244852785.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4997,,,1,http://24492228.qzone.qq.com,24492228.qzone.qq.com,2,24492228.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4330,,,1,http://245113613.qzone.qq.com,245113613.qzone.qq.com,2,245113613.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8490,,,1,http://245151226.qzone.qq.com,245151226.qzone.qq.com,2,245151226.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9159,,,1,http://245191902.qzone.qq.com,245191902.qzone.qq.com,2,245191902.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5006,,,1,http://245424229.qzone.qq.com,245424229.qzone.qq.com,2,245424229.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
5164,,,1,http://245519852.qzone.qq.com,245519852.qzone.qq.com,2,245519852.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5600,,,1,http://245602014.qzone.qq.com,245602014.qzone.qq.com,2,245602014.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5828,,,1,http://245653600.qzone.qq.com,245653600.qzone.qq.com,2,245653600.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4530,,,1,http://245659338.qzone.qq.com,245659338.qzone.qq.com,2,245659338.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8728,,,1,http://245825618.qzone.qq.com,245825618.qzone.qq.com,2,245825618.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4038,,,1,http://24608180.qzone.qq.com,24608180.qzone.qq.com,2,24608180.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
12597,,,1,http://246896580.qzone.qq.com,246896580.qzone.qq.com,2,246896580.qzone.qq.com,182.254.50.155,1,0,80,,OK,,,182.254.50.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国天津天津市,电信,Altdns
8624,,,1,http://247120152.qzone.qq.com,247120152.qzone.qq.com,2,247120152.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9052,,,1,http://247166883.qzone.qq.com,247166883.qzone.qq.com,2,247166883.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7498,,,1,http://247174588.qzone.qq.com,247174588.qzone.qq.com,2,247174588.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4129,,,1,http://247224309.qzone.qq.com,247224309.qzone.qq.com,2,247224309.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4638,,,1,http://247314031.qzone.qq.com,247314031.qzone.qq.com,2,247314031.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9459,,,1,http://247640487.qzone.qq.com,247640487.qzone.qq.com,2,247640487.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4329,,,1,http://2477707344.qzone.qq.com,2477707344.qzone.qq.com,2,2477707344.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6189,,,1,http://248322002.qzone.qq.com,248322002.qzone.qq.com,2,248322002.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5910,,,1,http://248938003.qzone.qq.com,248938003.qzone.qq.com,2,248938003.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8025,,,1,http://249012544.qzone.qq.com,249012544.qzone.qq.com,2,249012544.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5826,,,1,http://249052765.qzone.qq.com,249052765.qzone.qq.com,2,249052765.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5484,,,1,http://249133080.qzone.qq.com,249133080.qzone.qq.com,2,249133080.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9569,,,1,http://249152613.qzone.qq.com,249152613.qzone.qq.com,2,249152613.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
4188,,,1,http://249229221.qzone.qq.com,249229221.qzone.qq.com,2,249229221.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4485,,,1,http://24930009.qzone.qq.com,24930009.qzone.qq.com,2,24930009.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4069,,,1,http://249367103.qzone.qq.com,249367103.qzone.qq.com,2,249367103.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3921,,,1,http://24939286.qzone.qq.com,24939286.qzone.qq.com,2,24939286.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7119,,,1,http://249393847.qzone.qq.com,249393847.qzone.qq.com,2,249393847.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
8665,,,1,http://249455732.qzone.qq.com,249455732.qzone.qq.com,2,249455732.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6743,,,1,http://249487064.qzone.qq.com,249487064.qzone.qq.com,2,249487064.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4963,,,1,http://249619394.qzone.qq.com,249619394.qzone.qq.com,2,249619394.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5372,,,1,http://24966049.qzone.qq.com,24966049.qzone.qq.com,2,24966049.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6855,,,1,http://249665296.qzone.qq.com,249665296.qzone.qq.com,2,249665296.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5562,,,1,http://249672865.qzone.qq.com,249672865.qzone.qq.com,2,249672865.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3527,,,1,http://249709668.qzone.qq.com,249709668.qzone.qq.com,2,249709668.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
7627,,,1,http://24974618.qzone.qq.com,24974618.qzone.qq.com,2,24974618.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7686,,,1,http://249758.qzone.qq.com,249758.qzone.qq.com,2,249758.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3298,,,1,http://249760783.qzone.qq.com,249760783.qzone.qq.com,2,249760783.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8542,,,1,http://2497821928.qzone.qq.com,2497821928.qzone.qq.com,2,2497821928.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
9548,,,1,http://249784757.qzone.qq.com,249784757.qzone.qq.com,2,249784757.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3625,,,1,http://249788121.qzone.qq.com,249788121.qzone.qq.com,2,249788121.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3633,,,1,http://249896580.qzone.qq.com,249896580.qzone.qq.com,2,249896580.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4163,,,1,http://249998505.qzone.qq.com,249998505.qzone.qq.com,2,249998505.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
10255,,,1,,25.qq.com,2,25.qq.com,0.0.0.1,,,,,OK,,,,,,,,ksubdomain
157,,,1,http://250075102.qzone.qq.com,250075102.qzone.qq.com,2,250075102.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RiddlerQuery
6416,,,1,http://250122920.qzone.qq.com,250122920.qzone.qq.com,2,250122920.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6945,,,1,http://250143764.qzone.qq.com,250143764.qzone.qq.com,2,250143764.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8406,,,1,http://250157015.qzone.qq.com,250157015.qzone.qq.com,2,250157015.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6824,,,1,http://250338323.qzone.qq.com,250338323.qzone.qq.com,2,250338323.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
2969,,,1,http://250482769.qzone.qq.com,250482769.qzone.qq.com,2,250482769.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5960,,,1,http://250489849.qzone.qq.com,250489849.qzone.qq.com,2,250489849.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8936,,,1,http://250497793.qzone.qq.com,250497793.qzone.qq.com,2,250497793.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6172,,,1,http://250521923.qzone.qq.com,250521923.qzone.qq.com,2,250521923.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9179,,,1,http://250550110.qzone.qq.com,250550110.qzone.qq.com,2,250550110.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9007,,,1,http://250726780.qzone.qq.com,250726780.qzone.qq.com,2,250726780.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
8502,,,1,http://25081687.qzone.qq.com,25081687.qzone.qq.com,2,25081687.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9151,,,1,http://2508229119.qzone.qq.com,2508229119.qzone.qq.com,2,2508229119.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7387,,,1,http://250891314.qzone.qq.com,250891314.qzone.qq.com,2,250891314.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
5002,,,1,http://250926203.qzone.qq.com,250926203.qzone.qq.com,2,250926203.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6713,,,1,http://25094000.qzone.qq.com,25094000.qzone.qq.com,2,25094000.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3226,,,1,http://250950019.qzone.qq.com,250950019.qzone.qq.com,2,250950019.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6413,,,1,http://250966705.qzone.qq.com,250966705.qzone.qq.com,2,250966705.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
6310,,,1,http://251022543.qzone.qq.com,251022543.qzone.qq.com,2,251022543.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3640,,,1,http://251065352.qzone.qq.com,251065352.qzone.qq.com,2,251065352.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9370,,,1,http://2511766.qzone.qq.com,2511766.qzone.qq.com,2,2511766.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
4422,,,1,http://251216965.qzone.qq.com,251216965.qzone.qq.com,2,251216965.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6117,,,1,http://25122663.qzone.qq.com,25122663.qzone.qq.com,2,25122663.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6001,,,1,http://251234350.qzone.qq.com,251234350.qzone.qq.com,2,251234350.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7487,,,1,http://251271526.qzone.qq.com,251271526.qzone.qq.com,2,251271526.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
9246,,,1,http://251293418.qzone.qq.com,251293418.qzone.qq.com,2,251293418.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
3282,,,1,http://251412850.qzone.qq.com,251412850.qzone.qq.com,2,251412850.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6752,,,1,http://251514913.qzone.qq.com,251514913.qzone.qq.com,2,251514913.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
7553,,,1,http://251531724.qzone.qq.com,251531724.qzone.qq.com,2,251531724.qzone.qq.com,121.51.142.54,1,0,80,,OK,,,121.51.142.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省深圳市,电信,RapidDNSQuery
3036,,,1,http://251584843.qzone.qq.com,251584843.qzone.qq.com,2,251584843.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6690,,,1,http://251644196.qzone.qq.com,251644196.qzone.qq.com,2,251644196.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6941,,,1,http://251773245.qzone.qq.com,251773245.qzone.qq.com,2,251773245.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
6759,,,1,http://251797960.qzone.qq.com,251797960.qzone.qq.com,2,251797960.qzone.qq.com,203.205.254.103,1,0,80,,OK,,,203.205.254.0/23,AS132203,Tencent Building Kejizhongyi Avenue,中国香港,腾讯,RapidDNSQuery
